title,link,posted_at,source
सिरहा कारगारमा पछिल्लो झडपको घटना के हो ? पाँच प्रश्नोत्तरमा बुझ्नुहोस्,https://ekantipur.com/news/2026/04/21/what-is-the-latest-incident-of-the-clash-in-siraha-prison-understand-in-five-questions-and-answers-45-53.html,2026-04-21T14:36:11+05:45,ekantipur
"पूर्वाञ्चल विश्वविद्यालयको १४ औं दीक्षान्त, ६७०६ जना दीक्षित",https://ekantipur.com/koshi-pradesh/2026/04/21/6706-graduates-in-14th-convocation-of-purbanchal-university-34-55.html,2026-04-21T14:34:53+05:45,ekantipur
वुमेन्स साफ च्याम्पियनसिप खेल्ने बाटो खुल्दै,https://ekantipur.com/sports/2026/04/21/the-path-to-playing-in-the-womens-saff-championship-is-opening-up-28-33.html,2026-04-21T14:28:31+05:45,ekantipur
श्री एयरलाइन्सले पायो अन्तर्राष्ट्रिय उडान अनुमति,https://ekantipur.com/business/2026/04/21/shree-airlines-receives-international-flight-permit-27-19.html,2026-04-21T14:27:17+05:45,ekantipur
भूमि संरक्षणमा जोड दिँदै धुलिखेलमा अन्तर्राष्ट्रिय तालिम सुरू,https://ekantipur.com/bagmati-pradesh/2026/04/21/international-training-begins-in-dhulikhel-with-emphasis-on-land-conservation-22-42.html,2026-04-21T14:22:39+05:45,ekantipur
जुम्लामा ‘सोलार ड्रायर’बाट गुन्द्रुक र सुकुटी,https://ekantipur.com/business/2026/04/21/gundruk-and-sukuti-from-solar-dryer-47-36.html,2026-04-21T14:17:53+05:45,ekantipur
ठेक्का रद्दको चेतावनीपछि दुई वर्षदेखि अलपत्र अस्पताल भवन निर्माण थालियो,https://ekantipur.com/karnali-pradesh/2026/04/21/construction-of-district-and-municipal-hospital-buildings-in-salyan-begins-after-two-years-09-40.html,2026-04-21T14:16:26+05:45,ekantipur
२३ लाख बालबालिकालाई खुवाइयो भिटामिन ‘ए’ क्याप्सुल,https://ekantipur.com/news/2026/04/21/vitamin-a-capsules-administered-to-23-million-children-11-12.html,2026-04-21T14:11:10+05:45,ekantipur
७ नेपाली अमेरिकाको ‘अति खराब’ अपराधीको सूचीमा,https://ekantipur.com/diaspora/2026/04/21/7-nepalis-on-americas-worst-criminals-list-58-52.html,2026-04-21T14:09:29+05:45,ekantipur
ग्यास सिलिन्डर लिक भई आगलागीमा परेकी महिलाको मृत्यु,https://ekantipur.com/karnali-pradesh/2026/04/21/woman-dies-in-gas-cylinder-fire-08-05.html,2026-04-21T14:08:03+05:45,ekantipur
कर्णालीका दुई सडकलाई राष्ट्रिय प्राथमिकता प्राप्त आयोजनामा राख्न सिफारिस गर्ने निर्णय,https://ekantipur.com/karnali-pradesh/2026/04/21/karnali-council-of-ministers-meeting-recommendation-to-keep-two-roads-as-national-priorities-42-46.html,2026-04-21T12:44:21+05:45,ekantipur
शर्माको 'पोइटिक डायस्पोरा' कवितासंग्रहमाथि विमर्श,https://ekantipur.com/literature/2026/04/21/discussion-on-sharmas-poetry-collection-poetic-diaspora-40-35.html,2026-04-21T12:40:32+05:45,ekantipur
"सिरहा कारागारमा फेरि विवाद, प्रहरी नियन्त्रणमा २३ जना कैदीबन्दी",https://ekantipur.com/madhesh-pradesh/2026/04/21/another-dispute-in-siraha-prison-23-prisoners-in-police-custody-38-15.html,2026-04-21T12:38:13+05:45,ekantipur
ठेक्का नै नलागेको बागमती नदीमा मनपरी उत्खनन्,https://ekantipur.com/madhesh-pradesh/2026/04/21/unauthorized-excavation-in-bagmati-without-a-contract-regulatory-bodies-silent-27-46.html,2026-04-21T12:29:42+05:45,ekantipur
सर्वोच्चको आदेशपछि सिद्धार्थ नगरको फोहोर उठेन,https://ekantipur.com/lumbini-pradesh/2026/04/21/siddhartha-nagars-garbage-not-collected-after-supreme-court-order-10-46.html,2026-04-21T12:10:44+05:45,ekantipur
कोशीमा आमसञ्चार विधेयक प्रमाणीकरण,https://ekantipur.com/koshi-pradesh/2026/04/21/mass-communications-bill-certified-in-koshi-44-56.html,2026-04-21T11:44:53+05:45,ekantipur
कञ्चनपुरको पुनर्बासमा चक्कु प्रहारबाट एक जनाको हत्या,https://ekantipur.com/sudurpaschim-pradesh/2026/04/21/one-person-killed-in-stabbing-at-kanchanpur-rehabilitation-center-01-30.html,2026-04-21T11:01:27+05:45,ekantipur
‘हेड काउन्ट’ विधिबाट शुक्लाफाँटामा सुरु भयो बाह्रसिंगा गणना,https://ekantipur.com/news/2026/04/21/counting-of-buffaloes-begins-in-shuklaphanta-using-the-head-count-method-47-01.html,2026-04-21T10:46:59+05:45,ekantipur
अमरपुरमा पोल ढलेपछि ताप्लेजुङमा विद्युत् आपूर्ति ठप्प,https://ekantipur.com/koshi-pradesh/2026/04/21/power-supply-disrupted-in-taplejung-after-pole-collapses-in-amarpur-37-43.html,2026-04-21T10:37:41+05:45,ekantipur
"एप्पलको सीईओबाट पछि हटे टिम कुक, को हुन् हुनेवाला नयाँ प्रमुख ?",https://ekantipur.com/technology/2026/04/21/tim-cook-steps-down-as-apple-ceo-who-will-be-the-new-chief-31-13.html,2026-04-21T10:15:35+05:45,ekantipur
हेलम्बुको ‘हाइअल्टिच्युड’मा क्रिकेट मैदान बनाइने,https://ekantipur.com/sports/2026/04/21/a-cricket-field-will-be-built-at-helambus-high-altitude-51-21.html,2026-04-21T10:10:21+05:45,ekantipur
"कर्णाली प्रदेश सरकारले गर्‍यो यातायात नियमावली स्वीकृत, दुई सडक राष्ट्रिय प्राथमिकतामा सिफारिस",https://ekantipur.com/karnali-pradesh/2026/04/21/karnali-provincial-government-approves-transport-regulations-recommends-two-roads-as-national-priorities-50-25.html,2026-04-21T09:50:23+05:45,ekantipur
विवाहमा गएका १८ वर्षीय युवकको धारिलो हतियार प्रहार गरी हत्या,https://ekantipur.com/sudurpaschim-pradesh/2026/04/21/an-18-year-old-man-who-had-gone-to-a-wedding-was-stabbed-to-death-with-a-sharp-weapon-33-41.html,2026-04-21T09:33:39+05:45,ekantipur
सम्पत्ति छानबिनका पूर्वसर्त,https://ekantipur.com/opinion/2026/04/21/prerequisites-for-property-investigation-05-30.html,2026-04-21T09:19:29+05:45,ekantipur
भन्सार महसुल : सर्वसाधारणलाई दुःख नदेऊ,https://ekantipur.com/opinion/2026/04/21/customs-duty-dont-cause-trouble-to-the-common-people-08-53.html,2026-04-21T09:12:00+05:45,ekantipur
संसद्को प्रभावकारिता वृद्धिका सर्त,https://ekantipur.com/opinion/2026/04/21/conditions-for-increasing-the-effectiveness-of-parliament-15-02.html,2026-04-21T09:06:43+05:45,ekantipur
सामाजिक मूल्य र आधुनिकताबीचको विरोधाभास,https://ekantipur.com/opinion/2026/04/21/the-contradiction-between-social-values-and-modernity-21-27.html,2026-04-21T08:57:21+05:45,ekantipur
"पाल्पामा ट्याक्टर दुर्घटना हुँदा एकको मृत्यु, एक घाइते",https://ekantipur.com/lumbini-pradesh/2026/04/21/one-dead-one-injured-in-tractor-accident-in-palpa-49-48.html,2026-04-21T08:49:46+05:45,ekantipur
पर्यटकीय सिजनमा भारतीय र आन्तरिक पर्यटकको भरथेग,https://ekantipur.com/business/2026/04/21/a-flood-of-indian-and-domestic-tourists-during-the-tourist-season-13-11.html,2026-04-21T08:42:26+05:45,ekantipur
"उदयपुरको बेल्टारमा भीषण आगलागी, २ जनाको जलेर मृत्यु",https://ekantipur.com/koshi-pradesh/2026/04/21/massive-fire-breaks-out-in-udayapurs-beltar-2-people-die-in-burns-31-29.html,2026-04-21T07:31:27+05:45,ekantipur
बायर्नको प्रभाव,https://ekantipur.com/sports/2026/04/21/bayerns-influence-47-42.html,2026-04-21T06:47:40+05:45,ekantipur
वर्षाले छोट्याइएको खेलमा नेपालमाथि यूएई हाबी,https://ekantipur.com/sports/2026/04/21/uae-dominates-nepal-in-rain-shortened-match-45-29.html,2026-04-21T06:45:27+05:45,ekantipur
एमएडब्लूको रेटिङ स्तरोन्नति,https://ekantipur.com/market/2026/04/21/maws-rating-upgrade-40-09.html,2026-04-21T06:40:06+05:45,ekantipur
सामसङ नेपालको ‘सपनादेखि सम्भावनासम्म’ अभियान,https://ekantipur.com/market/2026/04/21/samsung-nepals-from-dreams-to-possibilities-campaign-37-50.html,2026-04-21T06:37:48+05:45,ekantipur
दिवस कुमार थप ४ वर्षका लागि फोनपेको सीईओ,https://ekantipur.com/market/2026/04/21/divas-kumar-appointed-ceo-of-phonepe-for-another-4-years-29-39.html,2026-04-21T06:29:37+05:45,ekantipur
९ महिनामा पौने ४२ अर्ब रुपैयाँ लगानी प्रतिबद्धता,https://ekantipur.com/business/2026/04/21/investment-commitment-of-rs-42-billion-in-9-months-22-14.html,2026-04-21T06:22:12+05:45,ekantipur
राजस्वभन्दा डेढ खर्ब बढी अनिवार्य दायित्वले बजेट निर्माण चुनौतीपूर्ण : अर्थमन्त्री,https://ekantipur.com/business/2026/04/21/budget-formulation-challenging-due-to-mandatory-obligations-exceeding-rs-150-million-revenue-finance-minister-15-45.html,2026-04-21T06:15:43+05:45,ekantipur
वेस्ट ह्यामको बराबरीले उल्भ्स रेलिगेसनमा,https://ekantipur.com/sports/2026/04/21/west-ham-draw-sends-wolves-into-relegation-01-00.html,2026-04-21T06:00:57+05:45,ekantipur
छिटो कमाइले मकै खेतीमा आकर्षण,https://ekantipur.com/business/2026/04/21/quick-earnings-attract-people-to-corn-farming-14-59.html,2026-04-21T00:27:55+05:45,ekantipur
सुशासनको जगमा बनेको सरकारका गृहमन्त्रीमाथि सुशासनकै प्रश्न,https://ekantipur.com/news/2026/04/20/questions-of-good-governance-on-the-home-minister-of-a-government-built-on-the-foundation-of-good-governance-09-11.html,2026-04-21T00:09:09+05:45,ekantipur
कक्षा १ मा पढ्न दैनिक चार घण्टा पैदल,https://ekantipur.com/lumbini-pradesh/2026/04/20/walking-four-hours-a-day-to-study-in-grade-1-12-30.html,2026-04-20T23:59:59+05:45,ekantipur
गछिया युवा समाजलाई इटहरी गोल्डकपको उपाधि,https://ekantipur.com/sports/2026/04/20/gachhiya-youth-society-wins-itahari-gold-cup-title-59-25.html,2026-04-20T23:59:38+05:45,ekantipur
बनिनसक्दै ‘जीर्ण’ बने पुल संरचना,https://ekantipur.com/gandaki-pradesh/2026/04/20/bridge-structure-becomes-dilapidated-after-being-completed-04-27.html,2026-04-20T23:47:38+05:45,ekantipur
पेस्तालसहित भारतीय नागरिक पक्राउ,https://ekantipur.com/madhesh-pradesh/2026/04/20/indian-citizen-arrested-with-pestle-44-40.html,2026-04-20T23:46:45+05:45,ekantipur
[अर्काइभ] गृहमन्त्रीले आईजीपीको बिल्ला खोसेको त्यो घटना...,https://ekantipur.com/Kantipur-Archive/2026/04/20/archive-the-incident-where-the-home-minister-took-away-the-igps-badge-31-30.html,2026-04-20T23:31:46+05:45,ekantipur
